City,Edition,Sport,Discipline,Athlete,Gender,Event,Medal
Mexico,1968,Modern Pentathlon,Modern Pentath.,"GIUDICELLI, Jean-Pierre",Men,Team competition,Bronze
Mexico,1968,Modern Pentathlon,Modern Pentath.,"GUEGUEN, Raoul",Men,Team competition,Bronze
Mexico,1968,Modern Pentathlon,Modern Pentath.,"GUIGUET, Lucien",Men,Team competition,Bronze
Mexico,1968,Modern Pentathlon,Modern Pentath.,"BALCZO, Andras",Men,Team competition,Gold
Mexico,1968,Modern Pentathlon,Modern Pentath.,"MONA, Istvan",Men,Team competition,Gold
Mexico,1968,Modern Pentathlon,Modern Pentath.,"TÖRÖK, Ferenc",Men,Team competition,Gold
Mexico,1968,Modern Pentathlon,Modern Pentath.,"LEDNEV, Pavel",Men,Team competition,Silver
Mexico,1968,Modern Pentathlon,Modern Pentath.,"ONISHENKO, Boris",Men,Team competition,Silver
Mexico,1968,Modern Pentathlon,Modern Pentath.,"SHAPARNIS, Stasis",Men,Team competition,Silver
Mexico,1968,Rowing,Rowing,"CHRISTIANSEN, Peter Fich",Men,coxless pair (2-),Bronze
Mexico,1968,Rowing,Rowing,"LARSEN, Ib Ivan",Men,coxless pair (2-),Bronze
Mexico,1968,Rowing,Rowing,"BOTHE, Heinz-Jürgen",Men,coxless pair (2-),Gold
Mexico,1968,Rowing,Rowing,"LUCKE, Jörg",Men,coxless pair (2-),Gold
Mexico,1968,Rowing,Rowing,"HOUGH, Lawrence Alan",Men,coxless pair (2-),Silver
Mexico,1968,Rowing,Rowing,"JOHNSON, Philip Anthony",Men,coxless pair (2-),Silver
Mexico,1968,Rowing,Rowing,"MAHER, William Patrick",Men,double sculls (2x),Bronze
Mexico,1968,Rowing,Rowing,"NUNN, John Hamann",Men,double sculls (2x),Bronze
Mexico,1968,Rowing,Rowing,"SASS, Anatoli",Men,double sculls (2x),Gold
Mexico,1968,Rowing,Rowing,"TIMOSHININ, Aleksandr",Men,double sculls (2x),Gold
Mexico,1968,Rowing,Rowing,"DROOG, Henricus Antonius",Men,double sculls (2x),Silver
Mexico,1968,Rowing,Rowing,"VAN DIS, Leendert Frans",Men,double sculls (2x),Silver
Mexico,1968,Rowing,Rowing,"BOGDANAVICHUS, Antanas",Men,eight with coxswain (8+),Bronze
Mexico,1968,Rowing,Rowing,"BRIEDIS, Vitautas Julius",Men,eight with coxswain (8+),Bronze
